Date,Type,Sub Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #,Total,Currency
2025-04-17T08:42:22-0500,Trade,Sell,SELL,/MESM5,Future,Sold 1 /MESM5 @ 5324.0,8.75,1,8.75,-0.85,-0.67,,,,,,,379240806,7.23,USD
2025-04-17T08:41:25-0500,Trade,Buy,BUY,/MESM5,Future,Bought 1 /MESM5 @ 5322.25,0.00,1,0.00,-0.85,-0.67,,,,,,,379239703,-1.52,USD
2025-04-17T08:41:13-0500,Trade,Sell,SELL,/MNQM5,Future,Sold 1 /MNQM5 @ 18426.5,26.00,1,26.00,-0.85,-0.67,,,,,,,379239153,24.48,USD
2025-04-17T08:39:08-0500,Trade,Sell,SELL,/MNQM5,Future,Sold 1 /MNQM5 @ 18383.25,-152.00,1,-152.00,-0.85,-0.67,,,,,,,379233493,-153.52,USD
2025-04-17T08:38:53-0500,Trade,Sell,SELL,/MESM5,Future,Sold 1 /MESM5 @ 5312.5,-47.50,1,-47.50,-0.85,-0.67,,,,,,,379235695,-49.02,USD
2025-04-17T08:36:22-0500,Trade,Buy,BUY,/MESM5,Future,Bought 1 /MESM5 @ 5322.0,0.00,1,0.00,-0.85,-0.67,,,,,,,379234128,-1.52,USD
2025-04-17T08:34:59-0500,Trade,Buy,BUY,/MNQM5,Future,Bought 1 /MNQM5 @ 18413.5,0.00,1,0.00,-0.85,-0.67,,,,,,,379232362,-1.52,USD
2025-04-17T08:34:06-0500,Trade,Sell,SELL,/MESM5,Future,Sold 1 /MESM5 @ 5317.25,7.50,1,7.50,-0.85,-0.67,,,,,,,379231299,5.98,USD
2025-04-17T08:33:09-0500,Trade,Sell,SELL,/MESM5,Future,Sold 1 /MESM5 @ 5315.0,-48.75,1,-48.75,-0.85,-0.67,,,,,,,379229959,-50.27,USD
2025-04-17T08:33:08-0500,Trade,Buy,BUY,/MESM5,Future,Bought 1 /MESM5 @ 5315.75,0.00,1,0.00,-0.85,-0.67,,,,,,,379229958,-1.52,USD
2025-04-17T08:32:40-0500,Trade,Buy,BUY,/MNQM5,Future,Bought 1 /MNQM5 @ 18459.25,0.00,1,0.00,-0.85,-0.67,,,,,,,379229385,-1.52,USD
2025-04-17T08:32:37-0500,Trade,Buy,BUY,/MESM5,Future,Bought 1 /MESM5 @ 5324.75,0.00,1,0.00,-0.85,-0.67,,,,,,,379229306,-1.52,USD
2025-04-17T08:31:31-0500,Trade,Sell,SELL,/MNQM5,Future,Sold 1 /MNQM5 @ 18445.0,-73.50,1,-73.50,-0.85,-0.67,,,,,,,379227816,-75.02,USD
2025-04-17T08:31:24-0500,Trade,Sell,SELL,/MESM5,Future,Sold 1 /MESM5 @ 5323.5,15.00,1,15.00,-0.85,-0.67,,,,,,,379227120,13.48,USD
2025-04-17T08:31:19-0500,Trade,Sell,SELL,/MESM5,Future,Sold 1 /MESM5 @ 5324.5,10.00,1,10.00,-0.85,-0.67,,,,,,,379226493,8.48,USD
2025-04-17T08:31:09-0500,Trade,Buy,BUY,/MNQM5,Future,Bought 1 /MNQM5 @ 18481.75,0.00,1,0.00,-0.85,-0.67,,,,,,,379227373,-1.52,USD
2025-04-17T08:29:51-0500,Trade,Buy,BUY,/MESM5,Future,Bought 1 /MESM5 @ 5320.5,0.00,1,0.00,-0.85,-0.67,,,,,,,379226284,-1.52,USD
2025-04-17T08:28:51-0500,Trade,Buy,BUY,/MESM5,Future,Bought 1 /MESM5 @ 5322.5,0.00,1,0.00,-0.85,-0.67,,,,,,,379226139,-1.52,USD
2025-04-17T08:25:00-0500,Trade,Sell,SELL,/MESM5,Future,Sold 1 /MESM5 @ 5331.5,-25.00,1,-25.00,-0.85,-0.67,,,,,,,379225157,-26.52,USD
2025-04-17T08:25:00-0500,Trade,Sell,SELL,/MESM5,Future,Sold 1 /MESM5 @ 5333.75,-1.25,1,-1.25,-0.85,-0.67,,,,,,,379225395,-2.77,USD
2025-04-17T08:24:28-0500,Trade,Buy,BUY,/MESM5,Future,Bought 1 /MESM5 @ 5336.5,0.00,1,0.00,-0.85,-0.67,,,,,,,379225486,-1.52,USD
2025-04-17T08:22:02-0500,Trade,Buy,BUY,/MESM5,Future,Bought 1 /MESM5 @ 5334.0,0.00,1,0.00,-0.85,-0.67,,,,,,,379225156,-1.52,USD
2025-04-16T16:00:00-0500,Money Movement,Debit Interest,,,,FROM 03/16 THRU 04/15 @10 1/2%,-319.95,0,,--,0.00,,,,,,,,-319.95,USD
2025-04-16T16:00:00-0500,Money Movement,Debit Interest,,,,FROM 03/16 THRU 04/15 @10 1/2%,-0.01,0,,--,0.00,,,,,,,,-0.01,USD
2025-04-16T14:44:35-0500,Trade,Sell,SELL,/MESM5,Future,Sold 1 /MESM5 @ 5273.75,98.75,1,98.75,-0.85,-0.67,,,,,,,379182042,97.23,USD
2025-04-16T14:40:29-0500,Trade,Sell,SELL,/MNQM5,Future,Sold 1 /MNQM5 @ 18201.25,136.50,1,136.50,-0.85,-0.67,,,,,,,379179170,134.98,USD
2025-04-16T14:37:15-0500,Trade,Sell,SELL,/MESM5,Future,Sold 1 /MESM5 @ 5262.0,36.25,1,36.25,-0.85,-0.67,,,,,,,379176622,34.73,USD
2025-04-16T14:28:08-0500,Trade,Buy,BUY,/MESM5,Future,Bought 1 /MESM5 @ 5254.0,0.00,1,0.00,-0.85,-0.67,,,,,,,379171014,-1.52,USD
2025-04-16T14:25:19-0500,Trade,Buy,BUY,/MNQM5,Future,Bought 1 /MNQM5 @ 18133.0,0.00,1,0.00,-0.85,-0.67,,,,,,,379168968,-1.52,USD
2025-04-16T14:24:24-0500,Trade,Buy,BUY,/MESM5,Future,Bought 1 /MESM5 @ 5254.75,0.00,1,0.00,-0.85,-0.67,,,,,,,379167678,-1.52,USD
2025-04-16T14:22:31-0500,Trade,Sell,SELL,/MNQM5,Future,Sold 1 /MNQM5 @ 18164.75,20.50,1,20.50,-0.85,-0.67,,,,,,,379166864,18.98,USD
2025-04-16T14:20:58-0500,Trade,Buy,BUY,/MNQM5,Future,Bought 1 /MNQM5 @ 18154.5,0.00,1,0.00,-0.85,-0.67,,,,,,,379166076,-1.52,USD
2025-04-16T13:53:14-0500,Trade,Sell,SELL,/MNQM5,Future,Sold 1 /MNQM5 @ 18234.25,-84.50,1,-84.50,-0.85,-0.67,,,,,,,379148763,-86.02,USD
2025-04-16T13:49:33-0500,Trade,Sell,SELL,/MESM5,Future,Sold 1 /MESM5 @ 5285.0,-35.00,1,-35.00,-0.85,-0.67,,,,,,,379146733,-36.52,USD
2025-04-16T13:40:15-0500,Trade,Buy,BUY,/MNQM5,Future,Bought 1 /MNQM5 @ 18276.5,0.00,1,0.00,-0.85,-0.67,,,,,,,379141528,-1.52,USD
2025-04-16T13:39:59-0500,Trade,Sell,SELL,/MNQM5,Future,Sold 1 /MNQM5 @ 18264.0,-28.50,1,-28.50,-0.85,-0.67,,,,,,,379141116,-30.02,USD
2025-04-16T13:39:14-0500,Trade,Buy,BUY,/MESM5,Future,Bought 1 /MESM5 @ 5292.0,0.00,1,0.00,-0.85,-0.67,,,,,,,379140953,-1.52,USD
2025-04-16T13:39:06-0500,Trade,Buy,BUY,/MNQM5,Future,Bought 1 /MNQM5 @ 18278.25,0.00,1,0.00,-0.85,-0.67,,,,,,,379140873,-1.52,USD
2025-04-16T13:38:18-0500,Trade,Buy,BUY,/MNQM5,Future,Bought 1 /MNQM5 @ 18282.75,117.50,1,117.50,-0.85,-0.67,,,,,,,379140322,115.98,USD
2025-04-16T13:32:49-0500,Trade,Sell,SELL,/MNQM5,Future,Sold 1 /MNQM5 @ 18341.5,0.00,1,0.00,-0.85,-0.67,,,,,,,379137656,-1.52,USD
2025-04-16T13:21:07-0500,Trade,Buy,BUY,/MNQM5,Future,Bought 1 /MNQM5 @ 18317.25,21.00,1,21.00,-0.85,-0.67,,,,,,,379131311,19.48,USD
2025-04-16T13:18:09-0500,Trade,Sell,SELL,/MNQM5,Future,Sold 1 /MNQM5 @ 18327.75,0.00,1,0.00,-0.85,-0.67,,,,,,,379129968,-1.52,USD
2025-04-16T13:15:48-0500,Trade,Sell,SELL,/MESM5,Future,Sold 1 /MESM5 @ 5303.5,1.25,1,1.25,-0.85,-0.67,,,,,,,379128448,-0.27,USD
2025-04-16T13:15:48-0500,Trade,Sell,SELL,/MNQM5,Future,Sold 1 /MNQM5 @ 18333.5,7.50,1,7.50,-0.85,-0.67,,,,,,,379128389,5.98,USD
2025-04-16T13:15:47-0500,Trade,Sell,SELL,/MESM5,Future,Sold 1 /MESM5 @ 5304.5,15.00,1,15.00,-0.85,-0.67,,,,,,,379128601,13.48,USD
2025-04-16T13:13:24-0500,Trade,Buy,BUY,/MESM5,Future,Bought 1 /MESM5 @ 5303.25,0.00,1,0.00,-0.85,-0.67,,,,,,,379127010,-1.52,USD
2025-04-16T13:05:12-0500,Trade,Buy,BUY,/MESM5,Future,Bought 1 /MESM5 @ 5301.5,0.00,1,0.00,-0.85,-0.67,,,,,,,379123260,-1.52,USD
2025-04-16T13:03:12-0500,Trade,Buy,BUY,/MNQM5,Future,Bought 1 /MNQM5 @ 18329.75,0.00,1,0.00,-0.85,-0.67,,,,,,,379122105,-1.52,USD
2025-04-16T12:53:36-0500,Trade,Sell,SELL,/MNQM5,Future,Sold 1 /MNQM5 @ 18388.5,51.50,1,51.50,-0.85,-0.67,,,,,,,379115390,49.98,USD
2025-04-16T12:53:34-0500,Trade,Sell,SELL,/MESM5,Future,Sold 1 /MESM5 @ 5311.5,3.75,1,3.75,-0.85,-0.67,,,,,,,379115360,2.23,USD
2025-04-16T12:48:56-0500,Trade,Buy,BUY,/MNQM5,Future,Bought 1 /MNQM5 @ 18362.75,0.00,1,0.00,-0.85,-0.67,,,,,,,379112045,-1.52,USD
2025-04-16T12:47:08-0500,Trade,Buy,BUY,/MESM5,Future,Bought 1 /MESM5 @ 5310.75,0.00,1,0.00,-0.85,-0.67,,,,,,,379110560,-1.52,USD
2025-04-16T11:47:51-0500,Trade,Sell,SELL,/MNQM5,Future,Sold 1 /MNQM5 @ 18566.0,12.00,1,12.00,-0.85,-0.67,,,,,,,379085894,10.48,USD
2025-04-16T11:45:46-0500,Trade,Sell,SELL,/MNQM5,Future,Sold 1 /MNQM5 @ 18574.75,-8.50,1,-8.50,-0.85,-0.67,,,,,,,379085124,-10.02,USD
2025-04-16T11:45:33-0500,Trade,Sell,SELL,/MESM5,Future,Sold 1 /MESM5 @ 5361.25,6.25,1,6.25,-0.85,-0.67,,,,,,,379084948,4.73,USD
2025-04-16T11:40:15-0500,Trade,Buy,BUY,/MNQM5,Future,Bought 1 /MNQM5 @ 18560.0,0.00,1,0.00,-0.85,-0.67,,,,,,,379082995,-1.52,USD
2025-04-16T11:38:07-0500,Trade,Buy,BUY,/MESM5,Future,Bought 1 /MESM5 @ 5360.0,0.00,1,0.00,-0.85,-0.67,,,,,,,379082329,-1.52,USD
2025-04-16T11:37:04-0500,Trade,Sell,SELL,/MNQM5,Future,Sold 1 /MNQM5 @ 18573.5,-74.50,1,-74.50,-0.85,-0.67,,,,,,,379081622,-76.02,USD
2025-04-16T11:37:03-0500,Trade,Buy,BUY,/MNQM5,Future,Bought 1 /MNQM5 @ 18579.0,0.00,1,0.00,-0.85,-0.67,,,,,,,379081937,-1.52,USD
2025-04-16T11:36:14-0500,Trade,Sell,SELL,/MESM5,Future,Sold 1 /MESM5 @ 5361.25,-15.00,1,-15.00,-0.85,-0.67,,,,,,,379081561,-16.52,USD
2025-04-16T11:35:21-0500,Trade,Buy,BUY,/MNQM5,Future,Bought 1 /MNQM5 @ 18610.75,0.00,1,0.00,-0.85,-0.67,,,,,,,379081267,-1.52,USD
2025-04-16T11:32:48-0500,Trade,Buy,BUY,/MESM5,Future,Bought 1 /MESM5 @ 5364.25,0.00,1,0.00,-0.85,-0.67,,,,,,,379080253,-1.52,USD
2025-04-16T10:58:33-0500,Trade,Buy,BUY,/MNQM5,Future,Bought 1 /MNQM5 @ 18598.75,7.50,1,7.50,-0.85,-0.67,,,,,,,379066975,5.98,USD
2025-04-16T10:55:05-0500,Trade,Sell,SELL,/MNQM5,Future,Sold 1 /MNQM5 @ 18602.5,0.00,1,0.00,-0.85,-0.67,,,,,,,379065781,-1.52,USD
2025-04-16T09:34:09-0500,Trade,Sell,SELL,/MESM5,Future,Sold 1 /MESM5 @ 5369.75,25.00,1,25.00,-0.85,-0.67,,,,,,,379027425,23.48,USD
2025-04-16T09:31:03-0500,Trade,Buy,BUY,/MESM5,Future,Bought 1 /MESM5 @ 5364.75,0.00,1,0.00,-0.85,-0.67,,,,,,,379025671,-1.52,USD
2025-04-16T09:26:47-0500,Trade,Sell,SELL,/MESM5,Future,Sold 1 /MESM5 @ 5364.5,56.25,1,56.25,-0.85,-0.67,,,,,,,379023017,54.73,USD
2025-04-16T09:25:54-0500,Trade,Sell,SELL,/MESM5,Future,Sold 1 /MESM5 @ 5370.5,88.75,1,88.75,-0.85,-0.67,,,,,,,379021245,87.23,USD
2025-04-16T09:25:44-0500,Trade,Sell,SELL,/MNQM5,Future,Sold 1 /MNQM5 @ 18626.75,153.00,1,153.00,-0.85,-0.67,,,,,,,379021685,151.48,USD
2025-04-16T09:24:39-0500,Trade,Sell,SELL,/MNQM5,Future,Sold 1 /MNQM5 @ 18609.0,110.50,1,110.50,-0.85,-0.67,,,,,,,379021020,108.98,USD
